genre,duration,cast_popularity,director_experience,budget_million_usd,language,release_season,marketing_million_usd,sequel,rating
Thriller,111,3.974270638646976,14,234.40999905924713,Hindi,Off-Season,19.69378154382641,0,3.3602042549742737
Fantasy,88,2.8770863229597046,8,33.127420033384304,English,Summer,13.36545811690543,0,2.037389106521854
Action,149,1.421340818380425,31,151.10172082729576,Hindi,Summer,46.35591112115388,1,3.707530316404814
Sci-Fi,92,4.9608727671900805,4,230.70613928168905,French,Summer,43.601146446338575,0,5.23419139877383
Thriller,122,1.0249367398904243,5,87.78124139795857,Korean,Winter,48.856376582380044,0,2.220100154948287
Comedy,101,4.177718446798148,32,247.93278012616395,English,Off-Season,4.639893636578555,1,3.890198063517491
Fantasy,119,9.716617894459132,1,64.84680951203572,French,Off-Season,27.099868453708766,0,5.442246200543636
Drama,107,6.87246668249791,13,67.99620693284163,Spanish,Festive,5.849993390632977,1,3.80336191835106
Thriller,123,4.7238120409424145,30,15.594840998890263,Spanish,Off-Season,21.276472865528287,0,3.2165235435212245
Drama,109,9.499817784301724,9,68.18675496205802,Spanish,Festive,22.117979006764013,1,4.968835694778696
Drama,101,9.956513582856715,18,125.42547667172943,English,Winter,47.913960908028244,1,7.222601071582021
Drama,130,7.989727397330746,28,119.2592972494515,Spanish,Summer,5.661799562395622,1,4.495183886967269
Comedy,148,3.738157606377011,11,228.51370429662148,French,Winter,28.014752336844502,0,3.0450609015095758
Fantasy,130,8.972751576787399,17,74.56015151841149,Korean,Off-Season,4.035425526213029,0,5.2651193073924
Drama,126,8.118195388108306,30,33.136149867790394,French,Summer,37.05963993906486,0,4.973582357838205
Fantasy,105,6.84381723843253,20,119.60475120884959,Spanish,Summer,47.274941162393894,0,5.574651911917609
Comedy,122,5.219210087810123,23,130.91572660500242,English,Winter,41.55826950879731,0,3.4914242168358207
Drama,132,3.42518067158635,22,10.836851787508238,French,Off-Season,20.91166067802261,1,2.602778700056964
Sci-Fi,112,3.6798129746934993,28,174.35458078772112,Spanish,Off-Season,33.51839024545437,1,4.11829404232952
Fantasy,140,5.6622606985531485,23,228.88078944717026,Spanish,Festive,24.370519493888164,1,3.29787772241954
Fantasy,123,5.542150828544884,3,89.88652157806365,French,Summer,5.729499346895082,0,3.8442903232600605
Sci-Fi,130,5.072453444695263,15,143.3405621764772,English,Winter,18.036012741659373,0,3.1467612079974034
Fantasy,115,8.159692227249986,11,226.98399995751944,Korean,Summer,7.116279484191485,0,5.9116098150699
Drama,115,3.244741405369065,9,193.8193197782001,Korean,Summer,1.9002288377204564,0,2.3974014525367506
Sci-Fi,128,2.1095617910679705,25,144.72817609349426,Korean,Off-Season,39.258487616038224,1,3.4019132319255414
Action,131,2.5427149250277643,20,32.6019305348486,French,Off-Season,39.5484172495343,0,3.017285850272407
Romance,130,6.579644476770288,29,56.0197543434517,French,Off-Season,48.53918792008854,0,5.299298548710963
Action,105,1.2877292222892727,20,96.14945998034497,Korean,Festive,17.62766896308452,0,3.5405800175482676
Action,111,3.8054353460887143,6,154.73070419769925,French,Off-Season,6.238245108769823,0,3.217855403181144
Action,123,2.5350058080985334,7,57.77388354567043,English,Festive,16.1148183136521,0,2.5843468830660696
Comedy,90,1.242168235284467,26,24.611066587808534,French,Winter,12.824563015114522,0,2.5910846854745686
Comedy,142,9.490293916313318,8,242.87023973539397,English,Festive,6.170697820620635,1,4.729871325216461
Drama,129,4.275674126768319,22,203.63423397360512,English,Festive,7.922461493499901,0,3.137473360962916
Action,124,9.108940924304607,22,167.136407769403,Spanish,Festive,27.064431765679778,0,5.688742288451448
Fantasy,111,5.3338740841581105,29,182.4183664768583,Hindi,Off-Season,26.58696780716342,0,4.856609092445494
Comedy,138,9.7306280835784,15,213.37411231729058,Hindi,Festive,15.354736831322008,0,6.163711779871142
Thriller,119,2.2518560448422207,10,221.33700315772938,Spanish,Summer,40.3294853575806,0,2.8809543626447676
Drama,158,4.340327493043528,2,40.97969482850457,Korean,Winter,40.95944258258436,0,3.1511904834190823
Comedy,131,3.237335383967492,26,64.94119837352903,Spanish,Festive,19.007701273164646,0,2.015645194812749
Drama,97,7.740707316070378,10,243.3148097843757,Hindi,Winter,16.288507146360267,1,4.896993837674182
Drama,137,3.187620148454182,3,109.74835548665202,Spanish,Off-Season,29.710002207131744,0,3.171132611307915
Action,114,6.036815315866527,3,38.669021970725936,French,Festive,46.8132265293455,0,4.163595774466696
Thriller,114,2.701227359691518,32,172.15692008115414,Hindi,Summer,42.12190537936948,1,4.077698685067911
Romance,119,1.6009997585914704,8,121.01970624865501,Korean,Winter,16.105146832922934,0,1.5368889397048693
Comedy,121,9.006477457356064,7,72.330839479522,Korean,Summer,3.1070615644385127,0,4.3541953991578355
Sci-Fi,128,7.944260826766913,22,90.12202546508446,French,Winter,7.943365411259242,0,4.859752768795755
Action,137,8.1446384639619,8,179.58801644897784,French,Winter,24.453440711697446,0,4.74464961590238
Fantasy,132,9.974094288856335,17,74.21209433257269,English,Summer,36.08097605605613,0,6.018707519275517
Thriller,110,8.656709065025714,15,225.4186427465869,French,Summer,6.855250139109935,0,3.9095158889781385
Action,99,1.6283876554103784,4,45.30443018771711,French,Off-Season,22.568323024480467,0,3.141060749210292
Comedy,109,3.5445521054335716,25,199.89868200479194,Korean,Off-Season,8.535321324007722,1,3.900602819808897
Action,130,4.720240335806872,31,62.580173791925,English,Festive,35.87242796412878,0,3.62604418205756
Romance,139,9.539894478901978,19,241.07834449350747,English,Summer,6.858154017333707,0,4.352740034974284
Romance,156,1.1867265335210675,25,10.101134123828897,Spanish,Summer,23.329444589584202,0,1.4501624693075983
Fantasy,99,7.647671365864856,5,51.31557339379932,French,Winter,30.47075745199236,0,5.217329958798344
Action,125,1.5918001439842426,34,12.667500751290738,Spanish,Off-Season,38.440379872662206,1,2.8361550920909564
Sci-Fi,119,2.552259143249115,15,206.46660276937592,Spanish,Winter,9.448854448835679,0,3.3310721272595307
Drama,116,3.2122150199478536,31,87.23481090451287,Spanish,Off-Season,16.235599304861275,0,2.684533876528443
Romance,126,5.0026639343329276,9,109.23752270674511,English,Off-Season,15.842080337363106,1,1.8854484976916057
Romance,119,9.138739911775552,17,65.65171618664132,English,Summer,20.08954867688922,0,5.396048958733253
Thriller,119,8.723688535680179,12,85.18138460054409,French,Summer,17.45165928365504,1,5.143162020170748
Thriller,112,3.847154481361831,18,230.06218094842166,Spanish,Summer,49.92224935106398,0,4.663144474996849
Romance,131,9.86149018517156,13,178.7197860851254,Hindi,Summer,26.059662243742366,1,5.1637229609188635
Fantasy,142,1.5506873667317151,6,94.89042095859722,Hindi,Off-Season,19.258523015699346,0,3.0380231306563545
Comedy,153,1.5306640254897448,17,11.92681102467209,Spanish,Festive,34.37664042901151,1,1.2899244621622976
Sci-Fi,114,5.329143173287928,9,29.742659182749822,English,Festive,32.60494249571089,0,4.375435397348804
Comedy,104,4.062688518810368,17,95.04164365085994,Korean,Summer,24.29269057334961,0,3.2071225952678697
Romance,119,8.827621906565929,33,74.10411677600511,English,Winter,32.65244345068379,0,5.258989486028176
Sci-Fi,108,1.228722197543323,12,164.3248523529648,Spanish,Festive,49.82331446896474,0,3.9391766006750406
Drama,142,8.951318823872386,10,151.93492495087608,English,Summer,12.4294292440864,0,4.383114293696772
Action,109,3.5430083036978903,1,44.816442426417595,Korean,Festive,46.49291040705492,0,3.2806646925022482
Sci-Fi,125,8.111631014467989,3,126.48066188809571,Spanish,Off-Season,3.5017467840277874,0,4.622551642147857
Action,99,1.1469763390745429,25,196.8498377191014,French,Festive,37.71687881033843,0,2.8387712280979946
Thriller,117,9.233751676835368,5,17.35512511414636,French,Off-Season,30.815100612374607,1,5.474094797495257
Romance,127,8.44193967103421,21,89.70150844749307,Spanish,Festive,44.21118237631422,0,4.88192938481983
Drama,151,6.249054275515371,17,71.50891643177525,French,Winter,11.664704813675772,0,4.743178189404582
Sci-Fi,111,8.490072760201722,17,206.64840478359957,Spanish,Festive,43.47505184665871,1,6.602616500501662
Comedy,130,8.216054927731587,29,121.45907725109333,French,Summer,19.332647092793884,0,4.353702135731991
Thriller,86,8.694569070073559,24,186.00011842745684,English,Festive,18.64998400086485,0,6.024250108836122
Action,102,7.152540313052285,22,182.55853008606064,Spanish,Festive,26.33392988443459,0,5.170545711055927
Sci-Fi,109,9.72988056555929,28,210.619182563078,Korean,Off-Season,12.165349059237764,1,5.071128302854498
Romance,114,6.19717218722356,12,70.55544724533046,English,Summer,38.722870130923155,0,4.287377382062565
Drama,131,7.279106552948434,11,191.8418347364996,English,Winter,16.739141997095174,0,3.53267299815975
Comedy,135,5.279518637317273,34,188.0271138785733,Korean,Festive,25.22585669917067,0,4.775441897449001
Thriller,94,9.890928769855114,23,10.183061431948062,Hindi,Off-Season,46.874097737307586,0,3.569527302330159
Fantasy,133,1.2012581439413168,15,121.51049585755682,French,Summer,7.961116050766809,0,1.6335433303789575
Thriller,103,7.6368360397565676,26,168.04554413509075,Korean,Winter,9.012131540582132,0,4.732183090163981
Comedy,156,3.1817072006179883,22,156.18652307126897,Korean,Off-Season,37.92149793237581,1,3.7647950385216684
Fantasy,129,7.059225082092269,7,226.55896642753044,Hindi,Winter,27.16186782546306,1,3.838195707933971
Fantasy,126,2.5869139323205026,30,64.61170261841224,Hindi,Off-Season,20.458883314829393,0,2.424086600861413
Sci-Fi,120,4.081215463881408,26,169.42916626289147,Hindi,Off-Season,40.67876021377636,0,4.125224583193373
Fantasy,123,7.181181569469821,3,157.49834452316517,Hindi,Winter,29.638946346501232,0,4.7350680370303735
Comedy,123,4.67970565221336,8,128.71929108156314,Hindi,Winter,12.990594678104795,0,3.1983470174328703
Sci-Fi,111,6.979662932221548,8,184.7371787426501,French,Off-Season,35.7493766465504,1,6.303183795564099
Sci-Fi,137,6.814378030815359,20,88.01914606431616,Korean,Festive,30.506333975850417,1,4.845714274382474
Thriller,128,2.0282691817772944,21,169.87144367401766,English,Winter,4.666759628695738,1,1.0
Fantasy,137,7.2438936095899455,5,120.64923077683771,Korean,Festive,12.690989075146136,1,4.2843936580818776
Romance,122,3.50803299850345,31,91.96314409920336,Korean,Festive,44.25335249282061,1,4.024567638597692
Comedy,136,4.82280791806226,21,60.82775721377433,Spanish,Off-Season,45.16304841805833,0,4.295244623893802
Action,110,5.619492544875262,25,143.38542545282235,Korean,Winter,40.988824750897834,0,4.09300155920164
Romance,188,4.415042965552166,29,222.3606757084745,Hindi,Winter,10.55339712637627,0,4.6157931767260285
Thriller,111,3.3750000719458,9,52.49870708633612,Korean,Summer,46.24097142840088,0,2.46780787281149
Thriller,115,2.460328554919027,5,220.14553874018404,Korean,Off-Season,39.485874152698564,0,3.011056716445157
Action,141,6.640382169329017,8,25.711859783594427,Hindi,Winter,26.416664472550956,0,4.568709437837112
Drama,146,7.796900038153339,29,247.49382552377804,English,Off-Season,47.61732762919808,0,5.628792949993766
Romance,109,2.720734165104658,25,119.7656170940736,Hindi,Off-Season,5.254748815673489,0,3.0219028149693803
Romance,93,6.430993036268222,28,107.73954683401833,Korean,Summer,47.46758046255561,0,4.811917818320707
Action,98,2.1819830362289387,13,213.71646032941,Spanish,Summer,22.674080283688337,0,2.2799283050810457
Drama,105,6.797322611401283,11,33.799666475327726,Spanish,Off-Season,45.25290922296455,0,3.684928005355287
Thriller,109,3.686006455313775,33,21.174691487634178,Korean,Off-Season,4.488384837908236,0,2.8153698663929023
Sci-Fi,120,4.2262831094561575,7,210.42189595021608,English,Festive,36.662980668244764,0,3.758487270129506
Comedy,142,7.039094853283964,28,58.20814178618089,English,Festive,9.67146714774891,1,4.0879878660685245
Romance,143,5.17542937952481,3,94.33621171442606,Spanish,Winter,11.187417835590644,0,4.220925961205545
Drama,112,5.045427547077397,31,209.53963766982702,French,Festive,14.300323839115702,1,3.63104341800985
Comedy,133,3.7309824357686665,32,159.89584834395913,French,Summer,4.119676575988378,0,2.578242786916841
Comedy,139,8.318477970166754,22,187.01283740157874,English,Off-Season,43.27653155211499,1,4.770313356314741
Thriller,149,3.7334456246585557,4,247.0662703128664,Spanish,Summer,49.85486149551319,0,5.118340821984387
Fantasy,120,6.836034245228757,19,58.4317606674429,Korean,Summer,16.575577599501816,0,4.120999612010191
Fantasy,110,1.5352791580262608,17,118.16548406829615,English,Winter,43.227170758359,1,2.630740409675416
Comedy,137,9.193914391440156,24,9.56399430415879,French,Off-Season,41.96598227500008,0,5.935486675884881
Romance,151,9.696253468916504,12,223.30807710112853,French,Off-Season,32.85372886782466,1,5.804310179407459
Comedy,114,2.649188670090723,30,223.9539647315264,Spanish,Off-Season,10.193211879440005,0,4.5355776026102115
Fantasy,158,4.971504746190629,13,189.3985855142526,Hindi,Winter,16.592470312216726,0,2.8919798951260676
Thriller,154,1.9697069279459427,23,56.83602635439973,French,Summer,28.36534521051816,0,4.015671143696762
Action,119,4.724666268992913,17,174.0681367044738,Korean,Festive,13.248827322294588,0,2.814215928935603
Sci-Fi,95,8.813320454563023,33,129.9663320635048,Hindi,Winter,48.839366123419325,1,4.500728317425998
Drama,113,6.342541481452787,27,120.31227084610697,Hindi,Summer,46.91261246012682,0,3.8593727043025794
Drama,117,2.2373798714070263,30,112.23875288094071,French,Summer,41.800037480634764,0,3.59613803456008
Fantasy,133,9.72554492318413,15,8.8143410699095,Korean,Winter,44.122282463570635,0,6.00366220996471
Comedy,93,6.016664824883585,11,44.61861549771091,French,Summer,34.99931820222776,1,4.647264118604374
Fantasy,167,1.6691616993821135,34,16.61662517371719,Hindi,Summer,8.558484170275253,0,1.5309780956258736
Romance,165,4.290585236059403,22,183.71728356677016,French,Winter,47.13312239930644,0,3.6915753576707298
Fantasy,110,2.3119141399435437,22,227.93924632712393,Korean,Off-Season,43.753669260595366,0,4.131432332431144
Fantasy,90,8.948406085593417,21,40.40639305275823,French,Winter,26.544068300008465,1,5.420962199374098
Romance,120,4.524017683692822,9,204.72453364267602,Hindi,Off-Season,41.14280693879287,0,3.0538088805835244
Sci-Fi,131,5.49715075436391,14,52.703028285188196,Hindi,Off-Season,40.276098212311645,1,4.548808792584076
Romance,148,8.562864116878778,13,33.95429357108235,French,Festive,12.931005643742273,0,4.699909237687938
Romance,136,6.1091845783408045,34,80.21773400161183,Hindi,Off-Season,49.903964297071305,0,3.56384275368064
Action,120,1.4366317895319374,15,201.39274646577454,French,Summer,47.40324338000202,1,3.962531157911556
Sci-Fi,88,1.6699067387308384,13,25.0618248740724,Korean,Off-Season,22.830419104117166,1,1.1596882581453034
Sci-Fi,132,2.5623918552819966,22,48.33853279029684,French,Summer,44.88455103489801,0,3.4402190883038113
Drama,138,7.071515158376668,12,207.09090349741444,English,Off-Season,35.266851010397694,0,5.624332793476941
Sci-Fi,118,6.556195910349355,26,24.831259840512526,Spanish,Festive,19.030792350668335,0,4.331333994898105
Sci-Fi,128,4.21929059924453,32,214.2554475568143,French,Winter,17.827343150948522,0,4.437603083239855
Romance,127,3.8178622144212064,20,223.31392084605716,French,Off-Season,2.277181125876849,0,2.0538273615850287
Fantasy,119,1.7215341540969011,4,153.41804995894626,English,Summer,18.462637483247498,0,2.553462863811555
Sci-Fi,102,1.626964970706518,2,81.90897971267032,French,Off-Season,5.704054212393471,0,1.7851168503780523
Romance,129,6.715645378009435,12,156.21369699872452,French,Off-Season,18.990028331471947,0,4.001550568744581
Sci-Fi,98,8.156205233512742,22,180.33340112076067,Spanish,Festive,13.758343334910462,1,4.664906568788253
Comedy,148,5.520655199739257,27,39.86571880424027,Spanish,Winter,13.329671655231506,0,4.532026950927307
Romance,107,7.198887622235387,27,24.698407615972076,English,Winter,31.773758488529133,0,5.285711146549004
Romance,132,5.027602752570477,2,104.10387245987923,Hindi,Off-Season,21.050374935782113,0,3.512302578117945
Romance,110,1.4892837504546659,26,144.15781961742272,French,Off-Season,43.1676414637998,1,3.3256949965590055
Fantasy,130,1.0208557744841895,23,237.98813642105495,English,Festive,47.81869868654356,0,2.3651615165240383
Fantasy,119,8.212266866478569,15,212.62353957290534,Korean,Winter,12.087034274366102,0,4.950867642041355
Drama,133,8.804138210279426,12,170.83807126812073,French,Festive,11.963064246480734,0,4.458047462320089
Action,109,9.853411163646209,19,213.73564743196175,English,Winter,24.490883918233465,0,6.566582475774615
Fantasy,94,3.767400905216064,25,96.61840902135103,English,Off-Season,7.181200497444519,0,2.560354940719767
Fantasy,118,7.603213995602536,17,225.76662894942524,Korean,Winter,48.738882166626894,0,5.832621105230799
Sci-Fi,117,7.661619442441924,25,195.05381028629535,Spanish,Winter,2.4133429351160576,0,4.097611946227666
Sci-Fi,96,6.9901984981900895,33,84.73930413431269,Hindi,Off-Season,39.4377531760648,0,5.320431501886393
Action,111,8.386138060903463,21,155.21287225042786,French,Off-Season,23.708675855906304,0,4.5308117877754945
Fantasy,93,9.599599273459557,2,100.91371965145278,Hindi,Winter,20.85320271634089,0,5.842791896225026
Action,125,2.815243683415411,26,89.05775248329513,Spanish,Summer,3.689166717375251,1,3.4595902701718817
Fantasy,116,7.554488286194185,32,237.02384466178304,Spanish,Summer,36.695113566748,0,5.074938344166925
Romance,123,4.720133543363365,28,189.14371180973427,English,Summer,46.308384974562266,1,3.9360021712215723
Drama,170,8.445487686040234,9,142.65492930917446,English,Off-Season,13.37138304859031,0,3.977293361684758
Fantasy,126,9.212086352043169,10,228.06130357861807,Korean,Summer,3.597101804866896,0,6.234310046616523
Fantasy,130,9.472335804581267,18,230.7077309422128,Korean,Festive,38.88403323998812,1,5.714641629217018
Action,134,7.810960796524324,29,31.050377165238054,English,Off-Season,35.15919624601298,0,3.6380439169025314
Romance,121,9.275930720700694,9,29.977688511164217,Spanish,Off-Season,9.471477386662995,0,5.0191176318889115
Fantasy,113,2.0623511434286748,25,240.6089339506906,English,Off-Season,10.735573632174665,0,2.814388628245215
Action,139,1.8451510399299713,8,49.46042543030764,French,Off-Season,38.811094525014084,0,2.997042714291622
Drama,142,4.751607702552224,13,86.21140229725762,Spanish,Off-Season,18.04011609589183,0,3.526755442193054
Thriller,71,7.481763288980382,34,138.09723226844315,Hindi,Winter,14.71942993363232,1,4.323834486998449
Thriller,120,8.26264737295988,15,68.26031604849106,Korean,Festive,4.3978850086737715,0,3.887157651985887
Thriller,117,8.53314015316276,17,245.48976534207205,English,Winter,35.26109224233457,0,4.73829336301009
Fantasy,113,2.1840370643268696,31,122.58571683247465,English,Off-Season,39.52072900490274,0,3.0014094584357034
Romance,145,7.156275812760447,16,157.11966047244147,Hindi,Winter,32.617845938878716,1,4.23304173117407
Action,114,5.987187342916527,4,220.90027765216516,English,Off-Season,22.852366638290285,1,3.306630854369758
Sci-Fi,139,2.504140605172562,23,106.14842502539904,French,Off-Season,31.424773539574,1,3.3277748257697093
Drama,113,5.269872449395244,26,200.03272983157754,Spanish,Festive,10.316919425719602,0,4.584960788429984
Drama,116,7.976207620225893,20,246.4623600319316,French,Winter,12.995589434461312,0,5.659345924907994
Action,136,2.486813775661177,32,194.13714037274565,Spanish,Winter,13.322094952161617,0,2.129358329206365
Sci-Fi,110,9.054922961519635,21,146.20506430951798,Korean,Winter,35.40397671600987,1,5.398374844408156
Action,120,2.4785265855344307,9,192.62069525488752,English,Off-Season,16.556133939092312,0,3.1385469813965714
Drama,103,1.7356607860819828,22,13.352547241489718,Hindi,Off-Season,41.87383287908715,0,2.386480693594733
Thriller,107,4.269823833820071,32,235.9312572710631,English,Summer,6.800872501245529,0,3.8646728525320952
Sci-Fi,136,8.00483411698839,22,165.05988877449911,Hindi,Off-Season,1.3162884853606835,0,5.034810269902292
Fantasy,134,7.976009375635619,6,20.331551055697958,Korean,Off-Season,22.465467165180815,0,4.391243843590896
Action,103,8.784561316619751,3,113.96399036848555,Korean,Winter,45.531270318548415,0,5.493442061684709
Action,102,2.6163452118381536,34,151.07841111574666,French,Festive,4.97581607234806,1,2.4441358163924805
Fantasy,169,2.9616907594873725,11,65.76109107294772,Spanish,Festive,6.135853867147837,0,2.602712021328863
Thriller,112,2.853160920520491,9,39.10081226679282,Spanish,Winter,36.147914698304234,0,3.285784262190095
Action,107,2.8652576151206395,29,170.75209482009794,Spanish,Festive,41.130199740129186,1,3.2469583393661114
Thriller,132,4.803086697606169,26,241.03147408541784,Korean,Summer,15.127878720999195,1,4.554965956237805
Sci-Fi,109,9.955185103538987,12,121.87913848747658,French,Off-Season,19.505501902388747,1,6.020961331291382
Romance,116,7.096112150609933,20,179.77741722741115,Korean,Winter,46.31867118908314,0,4.492398191398992
Sci-Fi,139,4.060196300117285,9,64.7947642590777,Hindi,Summer,3.0225686659951045,1,3.956830292418487
Action,141,9.64002933262104,32,210.1254733408569,Hindi,Winter,47.301336124540455,0,6.362476273213087
Fantasy,120,6.061018267181641,22,247.663106786039,French,Off-Season,16.193143090965897,0,4.608233215090746
Romance,147,1.3490167701092195,22,166.0070110090915,Hindi,Off-Season,32.46607517624642,1,2.494862894888236
Thriller,120,1.6606995086009944,30,115.19706655862048,French,Festive,35.60329911124228,1,2.517507441532078
Comedy,119,5.986178596216995,32,37.57938384123249,Hindi,Off-Season,1.0935238527167583,0,3.1154809309425224
Sci-Fi,123,2.748062329572209,27,229.18632494179195,French,Off-Season,28.350524731944308,0,3.8370280507015186
Drama,118,3.4221127760748926,26,90.2063323009593,Hindi,Summer,34.86013979795623,0,2.4906917386405945
Fantasy,133,4.354228802013063,18,215.3654733187322,English,Summer,1.554250098273466,0,3.948136206423412
Drama,128,6.3686513709406345,15,12.646463605472837,Korean,Festive,29.429362515158502,1,3.4438894065803956
Action,109,9.380630619677019,31,102.42068854922374,Hindi,Off-Season,7.992927060520877,0,5.19934337100928
Thriller,126,1.7934914657764476,26,200.38465905315192,French,Off-Season,7.0312778444292965,0,2.677760838002524
Comedy,113,9.307374903892782,18,41.16650481448607,Spanish,Festive,46.4600395054874,1,5.983228854425606
Sci-Fi,113,4.871940568403519,32,20.7115132275042,Hindi,Winter,22.449770176035234,0,3.143239501221927
Thriller,121,3.797557618963802,13,78.1112362667079,English,Winter,16.508934722685517,1,3.550978172813026
Romance,141,3.5977028392444024,7,180.18972948810534,English,Summer,12.748618353120838,0,3.4767122118285214
Fantasy,128,4.210561399457395,14,104.69035815067723,Hindi,Winter,9.758984514610415,0,3.5411818695483044
Thriller,146,4.782664654809103,18,154.53179659131428,Spanish,Summer,3.6552492624155573,0,2.7691827795813655
Drama,151,4.56699534730834,14,175.79928568100075,English,Summer,35.47015302503135,0,3.853027971644421
Comedy,122,8.619682367879566,20,24.88240520798219,Spanish,Off-Season,2.7412135214935254,1,4.873158055601335
Fantasy,112,4.051261578068721,13,45.047726911585016,Spanish,Summer,14.274348681100342,0,3.6177916532043555
Fantasy,109,3.157389112535444,32,99.75678483605726,Spanish,Winter,24.354301198973438,0,3.4862657544838216
Sci-Fi,128,9.386271572885516,21,56.745150937953035,Hindi,Winter,15.066188415997024,1,4.277856352010379
Drama,139,8.007333827624691,10,175.94961944477126,Spanish,Winter,13.357324669128474,0,5.106178027385363
Fantasy,152,1.254549450682934,11,77.80667014614563,Spanish,Winter,6.003164642693017,0,1.9210714259309574
Sci-Fi,100,6.00000262304139,14,159.65109501458812,Spanish,Summer,47.41909489758079,1,4.351255350395385
Comedy,140,6.640110642871915,1,178.39037969128623,Korean,Summer,15.60123152713684,0,4.015620715752195
Thriller,142,2.333001694233864,26,191.44750206863128,French,Summer,4.893575994304829,1,1.6763768452031507
Drama,167,3.9953541239670307,4,207.8378064322564,English,Festive,20.818531800467312,0,3.1254875770314294
Fantasy,126,2.6276643452432458,7,167.08747219582028,Korean,Festive,23.569573000876563,1,3.0459666698398875
Fantasy,123,1.7677792092877422,15,90.28672285098986,Korean,Summer,37.979769611565935,1,2.8389341086553683
Thriller,96,5.610894817330457,24,12.393103704792093,French,Off-Season,28.06152418378063,0,4.1357924150026015
Thriller,109,1.6615549446730025,25,80.401028491719,Spanish,Winter,35.08924666181497,0,3.6826301405091253
Fantasy,103,5.148735931049394,32,178.19847540393073,Korean,Festive,13.963745274088774,0,5.4418926382288415
Drama,105,5.303871861294255,14,243.78102388282787,Hindi,Winter,45.12437693176116,0,4.6725902879773065
Action,107,6.371439527639651,17,13.68864906118771,Spanish,Festive,32.68818214129969,0,3.599224113825804
Romance,96,8.691750716550008,12,52.07147831784308,English,Off-Season,43.06030369587903,1,5.173094614703969
Romance,122,1.2395253423907961,24,36.07149504609423,French,Off-Season,30.079221053876484,0,1.4120814023600596
Drama,130,2.6041480101519023,25,36.65601816454952,English,Off-Season,9.533830735683354,0,3.3645834497218314
Romance,137,7.009842468301969,4,51.94638643707609,Hindi,Summer,32.39100423747587,0,4.032870958797045
Fantasy,121,4.8506927697974085,5,126.97541476897621,Spanish,Off-Season,20.397007985015247,0,4.897115997970882
Thriller,142,2.617639059668945,23,98.44863547601015,Hindi,Summer,9.3893521251543,0,2.9816977384551775
Comedy,142,2.7075813534624067,2,242.33271661842136,English,Winter,35.196046905219966,1,4.340691931002559
Thriller,96,2.6868350296944645,11,9.653431996943361,Korean,Off-Season,15.805251470250642,0,2.4150274080881093
Action,118,9.28679806078479,8,211.21802910831468,Korean,Festive,35.34542789462758,1,6.863130129185903
Comedy,101,4.427652391251484,9,144.58987926723395,Spanish,Winter,18.457218090222614,0,3.448572071583511
Action,106,6.181704981151052,20,65.3508972334856,Korean,Summer,19.779015654022757,0,4.929893163009609
Romance,127,6.143454082843752,10,202.55647028533238,English,Off-Season,44.55084814584389,1,5.348114500166368
Fantasy,121,7.796055099217053,3,237.86273197933994,French,Summer,45.68553958561668,0,5.136152234393412
Thriller,150,5.337564220241181,4,6.7715740447265205,Spanish,Winter,44.24204927880971,0,3.991223592295167
Sci-Fi,160,4.474180815709481,10,241.97911028006214,English,Off-Season,28.743836088353575,1,4.407212166720254
Thriller,131,7.422097909904147,8,19.550320184824635,Hindi,Winter,29.3832006300713,0,3.9907992181845175
Drama,120,3.925325191431722,21,36.174769352061205,French,Summer,29.22211048219376,0,2.6092718590165314
Action,121,1.8835745526191516,21,98.55863469838297,Hindi,Winter,40.36670460021554,1,2.792585594031465
Sci-Fi,123,9.977589381308942,32,36.507149932027644,French,Festive,36.81581133317243,0,5.203309616707047
Sci-Fi,134,9.396508863280284,13,71.46902826927007,English,Off-Season,39.24603776657068,0,6.512663858176161
Action,110,5.111171643183533,6,155.83028902073366,Korean,Festive,16.58480998250056,0,3.842763663029494
Thriller,134,7.504865915709361,21,214.6877246774354,Hindi,Summer,28.42890797087141,0,4.318348074515361
Comedy,119,8.354040950204855,18,62.61656082919764,Spanish,Festive,33.28585572884988,0,5.49835133331637
Drama,142,4.427475770633022,19,215.47870518660048,Korean,Festive,48.705842694522076,1,3.9189703344647313
Romance,148,2.6301331934709813,27,233.94696529909476,English,Festive,16.577360266450697,0,2.4949917169956355
Drama,155,2.4351892153340144,1,83.6869031344214,Korean,Winter,28.41143279105656,0,2.7819212753335725
Thriller,121,8.898620088944185,1,176.69015770472583,Hindi,Winter,2.0939251416802507,1,4.899100921726192
Comedy,99,9.910478982734862,5,42.34350291996896,Hindi,Winter,22.448713499049592,1,6.832756937668236
Sci-Fi,93,5.0392377419427,15,71.15697585029136,French,Off-Season,44.12374976017672,0,4.309643220408317
Comedy,118,9.81353337521588,4,203.94876805621354,Hindi,Winter,8.426634206511952,1,5.665772086156263
Fantasy,98,5.262766899672093,7,18.23232124470259,Korean,Festive,20.30170616503946,0,2.9142600206138107
Fantasy,94,5.074482502431314,13,193.11654613669089,Spanish,Off-Season,36.69369103465665,1,4.359922398808895
Romance,117,3.4169394799586357,21,245.26343495626526,French,Festive,30.397126064856913,0,3.591857879918906
Thriller,106,6.107197702600156,22,188.30725045935338,French,Summer,3.8478604057343935,0,3.5133198234586027
Thriller,136,4.515110740625498,32,202.2530700533554,Hindi,Off-Season,11.780533743546949,0,4.620911591830503
